Year,CoC Number,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (SH),Total Year-Round Beds (TH)
2011,CA-502,2214.0,890,0.0,1324
2011,CA-528,46.0,38,0.0,8
2011,CA-503,1551.0,627,0.0,924
2011,CA-526,175.0,107,0.0,68
2011,CA-525,174.0,35,0.0,139
2011,CA-524,368.0,152,0.0,216
2011,CA-523,316.0,155,0.0,161
2011,CA-522,399.0,238,0.0,161
2011,CA-521,262.0,87,0.0,175
2011,CA-520,227.0,115,0.0,112
2011,CA-519,390.0,203,0.0,187
2011,CA-518,382.0,196,0.0,186
2011,CA-517,182.0,99,0.0,83
2011,CA-516,450.0,138,0.0,312
2011,CA-515,551.0,156,0.0,395
2011,CA-514,1686.0,982,24.0,680
2011,CA-513,531.0,233,0.0,298
2011,CA-512,932.0,160,0.0,772
2011,CA-511,2439.0,1740,0.0,699
2011,CA-510,741.0,403,0.0,338
2011,CA-509,177.0,102,0.0,75
2011,CA-508,599.0,336,0.0,263
2011,CA-507,512.0,166,0.0,346
2011,CA-506,933.0,229,0.0,704
2011,CA-505,913.0,498,0.0,415
2011,CA-504,1216.0,536,0.0,680
2011,FL-606,340.0,244,0.0,96
2011,FL-602,192.0,76,4.0,112
2011,GA-503,214.0,110,0.0,104
2011,MA-500,5506.0,3937,6.0,1563
2011,MD-504,135.0,25,0.0,110
2011,MD-503,245.0,157,0.0,88
2011,MD-502,153.0,58,0.0,95
2011,MD-501,2346.0,937,39.0,1370
2011,MD-500,111.0,60,0.0,51
2011,MA-520,562.0,487,0.0,75
2011,MA-519,209.0,123,0.0,86
2011,MA-518,215.0,111,0.0,104
2011,MA-517,146.0,115,0.0,31
2011,MA-516,683.0,499,0.0,184
2011,MA-515,296.0,181,0.0,115
2011,MA-513,128.0,101,0.0,27
2011,MA-512,322.0,147,0.0,175
2011,MA-511,242.0,202,0.0,40
2011,MA-510,524.0,413,7.0,104
2011,MA-509,399.0,242,0.0,157
2011,MA-508,585.0,399,0.0,186
2011,MA-507,201.0,64,0.0,137
2011,MA-506,1404.0,871,13.0,520
2011,GA-504,532.0,278,0.0,254
2011,MA-504,931.0,676,6.0,249
2011,MA-503,369.0,271,0.0,98
2011,MA-502,487.0,410,0.0,77
2011,MD-505,516.0,379,0.0,137
2011,MD-506,131.0,56,25.0,50
2011,MD-507,267.0,128,0.0,139
2011,MI-501,2967.0,1625,21.0,1321
2011,MI-511,166.0,69,0.0,97
2011,MI-510,359.0,147,6.0,206
2011,MI-509,428.0,197,0.0,231
2011,MI-508,384.0,276,0.0,108
2011,MI-507,869.0,449,0.0,420
2011,MI-506,759.0,337,0.0,422
2011,MI-505,367.0,258,0.0,109
2011,MI-504,409.0,97,0.0,312
2011,MI-503,279.0,153,0.0,126
2011,MI-502,472.0,120,16.0,336
2011,MI-500,2468.0,1130,0.0,1338
2011,MD-508,334.0,187,0.0,147
2011,ME-502,618.0,308,15.0,295
2011,ME-501,487.0,139,0.0,348
2011,ME-500,1696.0,633,0.0,1063
2011,MD-601,683.0,274,40.0,369
2011,MD-600,581.0,239,0.0,342
2011,MD-513,204.0,150,0.0,54
2011,MD-512,270.0,159,0.0,111
2011,MD-511,52.0,10,0.0,42
2011,MD-510,37.0,16,0.0,21
2011,MD-509,219.0,31,0.0,188
2011,MA-501,926.0,473,6.0,447
2011,MA-505,432.0,149,0.0,283
2011,LA-508,125.0,74,0.0,51
2011,IL-514,715.0,206,0.0,509
2011,IL-512,535.0,336,24.0,175
2011,IL-511,894.0,188,15.0,691
2011,IL-510,6023.0,2506,41.0,3476
2011,LA-507,243.0,114,0.0,129
2011,IL-508,246.0,99,0.0,147
2011,IL-507,470.0,313,0.0,157
2011,IL-506,393.0,142,0.0,251
2011,IL-504,244.0,120,0.0,124
2011,IL-503,305.0,16,0.0,289
2011,IL-502,368.0,176,15.0,177
2011,IL-501,457.0,231,0.0,226
2011,IL-500,185.0,14,0.0,171
2011,ID-501,1102.0,462,0.0,640
2011,ID-500,793.0,496,0.0,297
2011,IA-502,1085.0,385,0.0,700
2011,IA-501,2433.0,1014,0.0,1419
2011,IA-500,464.0,179,0.0,285
2011,HI-501,3384.0,1161,25.0,2198
2011,HI-500,866.0,361,0.0,505
2011,GU-500,264.0,109,0.0,155
2011,GA-507,759.0,375,0.0,384
2011,GA-506,410.0,113,0.0,297
2011,GA-505,306.0,234,0.0,72
2011,IL-513,278.0,186,0.0,92
2011,IL-509,92.0,24,0.0,68
2011,IL-515,182.0,61,0.0,121
2011,KS-507,1558.0,863,0.0,695
2011,LA-506,228.0,63,0.0,165
2011,LA-505,262.0,130,12.0,120
2011,LA-504,843.0,205,0.0,638
2011,LA-503,1480.0,582,15.0,883
2011,LA-502,993.0,302,10.0,681
2011,IL-516,214.0,98,7.0,109
2011,LA-500,697.0,243,0.0,454
2011,KY-502,1628.0,532,2.0,1094
2011,KY-501,1390.0,685,10.0,695
2011,KY-500,2371.0,1356,0.0,1015
2011,LA-501,202.0,152,0.0,50
2011,KS-505,203.0,104,0.0,99
2011,IN-500,584.0,154,0.0,430
2011,KS-503,424.0,325,0.0,99
2011,IL-518,326.0,163,0.0,163
2011,IL-519,179.0,56,0.0,123
2011,IL-520,480.0,344,0.0,136
2011,IL-517,459.0,316,0.0,143
2011,IN-502,4767.0,2768,0.0,1999
2011,IN-503,1894.0,916,25.0,953
2011,KS-501,207.0,33,0.0,174
2011,KS-502,550.0,385,20.0,145
2010,WA-503,1652.0,360,0.0,1292
2010,WY-500,904.0,558,0.0,346
2010,WV-508,1028.0,582,0.0,446
2010,WV-503,462.0,305,0.0,157
2010,WV-501,323.0,213,12.0,98
2010,WV-500,189.0,144,0.0,45
2010,WI-503,455.0,180,14.0,261
2010,WI-502,293.0,202,0.0,91
2010,WI-501,1497.0,722,43.0,732
2010,WA-508,843.0,164,11.0,668
2010,WA-507,483.0,297,0.0,186
2010,WA-504,1592.0,395,0.0,1197
2010,WI-500,3763.0,1888,7.0,1868
2010,WA-502,1320.0,685,0.0,635
2010,KS-503,351.0,249,0.0,102
2010,IL-515,186.0,73,0.0,113
2010,IL-516,218.0,121,7.0,90
2010,IL-517,461.0,320,0.0,141
2010,IL-518,401.0,156,0.0,245
2010,IL-519,203.0,54,0.0,149
2010,IL-520,450.0,314,0.0,136
2010,IN-500,601.0,168,0.0,433
2010,IN-502,4798.0,2737,0.0,2061
2010,IN-503,2262.0,855,25.0,1382
2010,KS-501,210.0,41,0.0,169
2010,KS-502,576.0,359,20.0,197
2010,KS-505,176.0,99,0.0,77
2010,GA-501,2647.0,1368,0.0,1279
2010,KS-507,1474.0,874,0.0,600
2010,KY-500,2647.0,1294,0.0,1353
2010,KY-501,1433.0,891,10.0,532
2010,KY-502,1476.0,476,2.0,998
2010,LA-500,771.0,256,0.0,515
2010,LA-501,202.0,124,0.0,78
2010,LA-502,1104.0,393,10.0,701
2010,LA-503,1346.0,587,15.0,744
2010,LA-504,851.0,205,0.0,646
2010,LA-505,302.0,119,0.0,183
2010,LA-506,232.0,65,0.0,167
2010,IL-514,708.0,200,0.0,508
2010,IL-513,241.0,127,0.0,114
2010,IL-512,494.0,306,24.0,164
2010,IL-511,899.0,165,15.0,719
2010,GA-504,489.0,280,0.0,209
2010,GA-505,294.0,224,0.0,70
2010,GA-506,404.0,122,0.0,282
2010,GA-507,885.0,506,0.0,379
2010,GU-500,240.0,93,0.0,147
2010,HI-500,903.0,326,0.0,577
2010,HI-501,3356.0,1144,25.0,2187
2010,IA-500,463.0,178,0.0,285
2010,IA-501,2352.0,1011,0.0,1341
2010,IA-502,1163.0,398,0.0,765
2010,ID-500,808.0,529,0.0,279
2010,ID-501,1097.0,452,0.0,645
2010,IL-500,201.0,14,0.0,187
2010,IL-501,526.0,244,0.0,282
2010,IL-502,354.0,105,15.0,234
2010,IL-503,356.0,47,0.0,309
2010,IL-504,244.0,118,0.0,126
2010,IL-505,113.0,32,0.0,81
2010,IL-506,433.0,142,0.0,291
2010,IL-507,573.0,327,0.0,246
2010,IL-508,260.0,148,0.0,112
2010,IL-509,89.0,21,0.0,68
2010,IL-510,6145.0,2451,41.0,3653
2010,LA-507,228.0,88,0.0,140
2010,LA-508,112.0,63,0.0,49
2010,MA-500,5350.0,3734,6.0,1610
2010,MD-507,133.0,47,0.0,86
2010,MD-509,225.0,39,0.0,186
2010,MD-510,41.0,22,0.0,19
2010,MD-511,52.0,15,0.0,37
2010,MD-512,241.0,150,0.0,91
2010,MD-513,157.0,109,0.0,48
2010,MD-600,541.0,229,0.0,312
2010,MD-601,637.0,248,40.0,349
2010,ME-500,1573.0,557,0.0,1016
2010,ME-501,480.0,150,0.0,330
2010,ME-502,671.0,340,0.0,331
2010,MI-500,2505.0,1123,0.0,1382
2010,MI-501,2911.0,1533,21.0,1357
2010,MI-502,464.0,124,16.0,324
2010,MI-503,285.0,157,0.0,128
2010,MI-504,452.0,150,0.0,302
2010,MI-505,251.0,197,0.0,54
2010,MI-506,675.0,300,0.0,375
2010,MI-507,762.0,440,0.0,322
2010,MI-508,462.0,262,0.0,200
2010,WA-501,5451.0,1758,0.0,3693
2010,MI-510,389.0,151,6.0,232
2010,MI-511,133.0,62,0.0,71
2010,MI-512,298.0,103,0.0,195
2010,MD-508,268.0,112,0.0,156
2010,MD-506,194.0,40,25.0,129
2010,MA-501,1406.0,993,6.0,407
2010,MD-505,517.0,379,0.0,138
2010,MA-502,407.0,266,0.0,141
2010,MA-503,348.0,271,0.0,77
2010,MA-504,917.0,609,6.0,302
2010,MA-505,421.0,155,0.0,266
2010,MA-506,1479.0,959,0.0,520
2010,MA-507,130.0,63,0.0,67
2010,MA-508,522.0,252,0.0,270
2010,MA-509,384.0,247,0.0,137
2010,MA-510,839.0,673,6.0,160
2010,MA-511,242.0,202,0.0,40
2010,MA-512,398.0,219,0.0,179
2010,MA-513,134.0,107,0.0,27
2010,MA-515,276.0,156,0.0,120
2010,MA-516,857.0,690,0.0,167
2010,MA-517,146.0,115,0.0,31
2010,MA-518,424.0,319,0.0,105
2010,MA-519,151.0,65,0.0,86
2010,MA-520,678.0,578,0.0,100
2010,MD-500,113.0,60,0.0,53
2010,MD-501,2285.0,1009,39.0,1237
2010,MD-502,143.0,58,0.0,85
2010,MD-503,201.0,109,0.0,92
2010,MD-504,152.0,65,0.0,87
2010,GA-503,242.0,121,0.0,121
2010,GA-500,5004.0,2009,0.0,2995
2010,MI-514,211.0,124,0.0,87
2010,CA-518,322.0,151,0.0,171
2010,CA-507,566.0,170,0.0,396
2010,CA-508,617.0,331,0.0,286
2010,CA-509,209.0,108,0.0,101
2010,CA-510,948.0,471,0.0,477
2010,CA-511,3108.0,2379,0.0,729
2010,CA-512,790.0,130,0.0,660
2010,CA-513,639.0,234,0.0,405
2010,CA-514,1605.0,713,24.0,868
2010,CA-515,621.0,216,0.0,405
2010,CA-516,445.0,138,0.0,307
2010,CA-517,214.0,105,0.0,109
2010,CA-519,385.0,206,0.0,179
2010,FL-606,266.0,166,0.0,100
2010,CA-520,263.0,127,0.0,136
2010,CA-521,257.0,89,0.0,168
2010,CA-522,323.0,166,0.0,157
2010,CA-523,97.0,15,0.0,82
2010,CA-524,324.0,108,0.0,216
2010,CA-525,161.0,46,0.0,115
2010,CA-526,162.0,117,0.0,45
2010,CA-528,28.0,28,0.0,0
2010,CA-600,13570.0,4490,55.0,9025
2010,CA-601,2366.0,211,47.0,2108
2010,CA-602,2529.0,485,0.0,2044
2010,CA-506,1049.0,281,0.0,768
2010,CA-505,911.0,475,0.0,436
2010,CA-504,1198.0,591,0.0,607
2010,CA-503,1727.0,706,0.0,1021
2010,AK-500,990.0,548,0.0,442
2010,AK-501,815.0,533,0.0,282
2010,AL-500,1193.0,346,34.0,813
2010,AL-501,318.0,170,0.0,148
2010,AL-502,287.0,64,0.0,223
2010,AL-503,679.0,347,0.0,332
2010,AL-504,384.0,131,0.0,253
2010,AL-505,229.0,153,0.0,76
2010,AL-506,341.0,94,0.0,247
2010,AL-507,790.0,357,0.0,433
2010,AR-500,999.0,408,0.0,591
2010,AR-501,265.0,152,0.0,113
2010,AR-503,954.0,590,0.0,364
2010,AR-504,211.0,126,0.0,85
2010,AR-505,139.0,125,0.0,14
2010,AR-507,79.0,49,0.0,30
2010,AR-512,53.0,30,0.0,23
2010,AZ-500,1510.0,897,0.0,613
2010,AZ-501,2152.0,577,15.0,1560
2010,AZ-502,5252.0,2637,25.0,2590
2010,CA-500,1793.0,675,10.0,1108
2010,CA-501,2561.0,1792,25.0,744
2010,CA-502,2390.0,862,0.0,1528
2010,CA-603,1041.0,541,0.0,500
2010,CA-604,705.0,457,0.0,248
2010,CA-605,227.0,29,9.0,189
2010,FL-502,1974.0,991,45.0,938
2010,FL-504,616.0,107,0.0,509
2010,FL-505,320.0,140,0.0,180
2010,FL-506,811.0,356,0.0,455
2010,FL-507,2508.0,1076,25.0,1407
2010,FL-508,420.0,202,0.0,218
2010,FL-509,249.0,143,0.0,106
2010,FL-510,2265.0,802,0.0,1463
2010,FL-511,659.0,200,0.0,459
2010,FL-512,198.0,76,0.0,122
2010,FL-513,735.0,146,0.0,589
2010,FL-514,741.0,187,0.0,554
2010,FL-515,267.0,105,0.0,162
2010,FL-516,78.0,8,0.0,70
2010,FL-517,141.0,68,0.0,73
2010,FL-518,105.0,54,0.0,51
2010,FL-519,114.0,108,0.0,6
2010,FL-520,388.0,180,0.0,208
2010,FL-600,3596.0,1593,28.0,1975
2010,FL-601,2342.0,764,35.0,1543
2010,FL-602,217.0,60,0.0,157
2010,FL-603,453.0,222,0.0,231
2010,FL-604,431.0,244,0.0,187
2010,FL-605,752.0,387,14.0,351
2010,FL-503,552.0,255,0.0,297
2010,FL-501,1159.0,349,25.0,785
2010,CA-606,958.0,347,25.0,586
2010,FL-500,1005.0,429,0.0,576
2010,CA-607,287.0,142,0.0,145
2010,CA-608,1496.0,769,0.0,727
2010,CA-609,866.0,362,0.0,504
2010,CA-610,1584.0,219,12.0,1353
2010,CA-611,355.0,207,0.0,148
2010,CA-612,148.0,50,0.0,98
2010,CA-613,206.0,130,0.0,76
2010,CA-614,231.0,141,0.0,90
2010,CO-500,1253.0,764,0.0,489
2010,CO-503,4411.0,1517,25.0,2869
2010,CO-504,756.0,310,0.0,446
2010,CT-500,138.0,65,0.0,73
2010,CT-501,694.0,437,0.0,257
2010,CT-502,748.0,276,0.0,472
2010,CT-503,454.0,229,0.0,225
2010,CT-505,1161.0,740,0.0,421
2010,CT-506,141.0,141,0.0,0
2010,CT-508,229.0,100,0.0,129
2010,CT-509,118.0,87,0.0,31
2010,CT-510,68.0,25,0.0,43
2010,CT-512,170.0,170,0.0,0
2010,DC-500,6375.0,3471,25.0,2879
2010,DE-500,1233.0,530,10.0,693
2010,MI-513,62.0,21,0.0,41
2010,MI-509,458.0,208,0.0,250
2010,MI-515,177.0,97,0.0,80
2010,PA-602,482.0,298,0.0,184
2010,PA-503,220.0,102,0.0,118
2010,PA-504,461.0,195,0.0,266
2010,PA-505,483.0,264,8.0,211
2010,PA-506,485.0,192,0.0,293
2010,PA-507,1546.0,833,0.0,713
2010,PA-508,229.0,53,0.0,176
2010,PA-509,892.0,328,0.0,564
2010,PA-510,617.0,246,0.0,371
2010,PA-511,468.0,99,0.0,369
2010,PA-600,1340.0,387,38.0,915
2010,PA-601,733.0,303,32.0,398
2010,PA-603,130.0,43,0.0,87
2010,NY-608,99.0,69,0.0,30
2010,PA-605,405.0,231,0.0,174
2010,PR-502,1387.0,337,22.0,1028
2010,PR-503,632.0,276,10.0,346
2010,RI-500,1215.0,771,17.0,427
2010,SC-500,503.0,248,0.0,255
2010,SC-501,1573.0,707,12.0,854
2010,SC-502,834.0,316,0.0,518
2010,SC-503,598.0,271,0.0,327
2010,SD-500,1379.0,716,0.0,663
2010,TN-500,335.0,185,0.0,150
2010,TN-501,1685.0,425,0.0,1260
2010,PA-502,722.0,361,0.0,361
2010,PA-501,369.0,187,25.0,157
2010,PA-500,6163.0,3767,70.0,2326
2010,OR-507,148.0,48,0.0,100
2010,OH-501,985.0,523,12.0,450
2010,OH-502,2120.0,1110,36.0,974
2010,OH-503,942.0,804,0.0,138
2010,OH-504,290.0,176,1.0,113
2010,MI-516,407.0,146,0.0,261
2010,OH-506,649.0,294,10.0,345
2010,OH-507,4044.0,2267,0.0,1777
2010,OH-508,447.0,244,30.0,173
2010,OK-500,292.0,204,0.0,88
2010,OK-501,843.0,523,50.0,270
2010,OK-502,1073.0,785,0.0,288
2010,OK-503,187.0,117,0.0,70
2010,OK-504,231.0,77,0.0,154
2010,OK-505,402.0,307,0.0,95
2010,OK-506,172.0,116,0.0,56
2010,OK-507,433.0,389,0.0,44
2010,OR-500,961.0,537,28.0,396
2010,OR-501,2422.0,559,0.0,1863
2010,OR-502,718.0,247,0.0,471
2010,OR-503,372.0,206,0.0,166
2010,OR-504,803.0,228,5.0,570
2010,OR-505,1940.0,1099,0.0,841
2010,OR-506,276.0,102,10.0,164
2010,TN-502,865.0,414,0.0,451
2010,TN-503,281.0,124,0.0,157
2010,TN-504,1661.0,1023,16.0,622
2010,VA-501,462.0,330,0.0,132
2010,VA-503,431.0,176,0.0,255
2010,VA-504,179.0,103,0.0,76
2010,VA-505,555.0,204,22.0,329
2010,VA-507,143.0,72,0.0,71
2010,VA-508,250.0,135,0.0,115
2010,VA-509,80.0,58,0.0,22
2010,VA-510,89.0,81,0.0,8
2010,VA-512,38.0,10,0.0,28
2010,VA-513,237.0,158,0.0,79
2010,VA-514,137.0,105,0.0,32
2010,VA-517,134.0,81,0.0,53
2010,VA-518,170.0,136,0.0,34
2010,VA-519,26.0,26,0.0,0
2010,VA-521,860.0,451,0.0,409
2010,VA-600,267.0,115,5.0,147
2010,VA-601,1299.0,363,8.0,928
2010,VA-602,152.0,87,0.0,65
2010,VA-603,344.0,192,0.0,152
2010,VA-604,379.0,177,0.0,202
2010,VI-500,148.0,61,0.0,87
2010,VT-500,458.0,226,6.0,226
2010,VT-501,328.0,169,0.0,159
2010,WA-500,6730.0,2485,45.0,4200
2010,VA-502,821.0,384,165.0,272
2010,VA-500,896.0,282,21.0,593
2010,TN-506,248.0,188,0.0,60
2010,UT-504,181.0,89,0.0,92
2010,TN-507,292.0,60,8.0,224
2010,TN-509,389.0,287,0.0,102
2010,TN-510,164.0,156,0.0,8
2010,TN-512,282.0,258,0.0,24
2010,TX-500,1755.0,785,44.0,926
2010,TX-501,857.0,504,0.0,353
2010,TX-503,1220.0,731,17.0,472
2010,TX-504,116.0,76,0.0,40
2010,TX-600,4288.0,2262,45.0,1981
2010,TX-601,2326.0,1333,20.0,973
2010,TX-603,1280.0,744,20.0,516
2010,TX-604,284.0,102,16.0,166
2010,TX-607,3820.0,3022,0.0,798
2010,TX-610,87.0,53,0.0,34
2010,TX-611,647.0,573,0.0,74
2010,TX-624,275.0,275,0.0,0
2010,TX-700,4088.0,1392,20.0,2676
2010,TX-701,302.0,213,0.0,89
2010,TX-702,303.0,182,0.0,121
2010,TX-703,374.0,242,0.0,132
2010,TX-704,371.0,252,0.0,119
2010,UT-500,1627.0,824,49.0,754
2010,UT-503,1114.0,497,0.0,617
2010,OH-500,1057.0,643,0.0,414
2010,OH-505,790.0,514,25.0,251
2010,NY-607,28.0,28,0.0,0
2010,MS-503,105.0,55,0.0,50
2010,NC-500,532.0,298,0.0,234
2010,NC-501,503.0,169,0.0,334
2010,NC-502,655.0,334,0.0,321
2010,NC-503,3202.0,2010,0.0,1192
2010,NC-504,982.0,417,0.0,565
2010,NC-505,1787.0,799,0.0,988
2010,NC-506,517.0,323,0.0,194
2010,NC-507,1056.0,582,0.0,474
2010,NC-509,199.0,164,0.0,35
2010,NC-511,282.0,121,0.0,161
2010,NC-513,121.0,74,0.0,47
2010,NC-516,132.0,100,0.0,32
2010,ND-500,850.0,647,0.0,203
2010,NE-500,274.0,79,0.0,195
2010,NE-501,1389.0,782,0.0,607
2010,NE-502,951.0,320,0.0,631
2010,NE-503,134.0,97,0.0,37
2010,NE-504,252.0,54,0.0,198
2010,NE-505,260.0,102,0.0,158
2010,NY-606,139.0,61,0.0,78
2010,NH-500,771.0,446,0.0,325
2010,NH-501,322.0,151,4.0,167
2010,NH-502,281.0,73,5.0,203
2010,MT-500,1170.0,649,0.0,521
2010,MS-501,805.0,501,0.0,304
2010,NJ-501,320.0,122,0.0,198
2010,MS-500,466.0,180,0.0,286
2010,MI-517,268.0,134,0.0,134
2010,MI-518,94.0,36,0.0,58
2010,MI-519,433.0,158,0.0,275
2010,MI-523,125.0,42,0.0,83
2010,MN-500,3412.0,1941,0.0,1471
2010,MN-501,1370.0,520,10.0,840
2010,MN-502,418.0,180,0.0,238
2010,MN-503,456.0,142,0.0,314
2010,MN-504,103.0,30,0.0,73
2010,MN-505,545.0,182,0.0,363
2010,MN-506,269.0,86,0.0,183
2010,MN-508,156.0,78,0.0,78
2010,MN-509,365.0,146,0.0,219
2010,MN-510,112.0,29,0.0,83
2010,MN-511,119.0,55,0.0,64
2010,MO-500,404.0,275,0.0,129
2010,MO-501,1299.0,480,8.0,811
2010,MO-503,467.0,126,0.0,341
2010,MO-600,594.0,124,0.0,470
2010,MO-602,415.0,123,0.0,292
2010,MO-603,145.0,107,18.0,20
2010,MO-604,1969.0,996,10.0,963
2010,MO-606,2147.0,1443,11.0,693
2010,NJ-500,332.0,300,0.0,32
2010,NE-506,230.0,186,0.0,44
2010,NJ-502,435.0,397,0.0,38
2010,NY-504,62.0,16,0.0,46
2010,NY-506,26.0,26,0.0,0
2010,NY-507,174.0,146,0.0,28
2010,NY-508,965.0,464,16.0,485
2010,NJ-503,418.0,157,0.0,261
2010,NY-510,77.0,35,0.0,42
2010,NY-511,252.0,122,0.0,130
2010,NY-512,92.0,61,0.0,31
2010,NY-513,27.0,15,0.0,12
2010,NY-514,150.0,86,0.0,64
2010,NY-516,64.0,47,0.0,17
2010,NY-517,59.0,9,0.0,50
2010,NY-518,440.0,94,0.0,346
2010,NY-519,336.0,264,0.0,72
2010,NY-520,15.0,15,0.0,0
2010,NY-522,229.0,39,0.0,190
2010,NY-523,99.0,51,0.0,48
2010,NY-524,248.0,81,0.0,167
2010,NY-600,51878.0,44710,112.0,7056
2010,NY-601,467.0,244,0.0,223
2010,NY-602,185.0,139,0.0,46
2010,NY-603,2241.0,1716,0.0,525
2010,NY-604,2465.0,496,0.0,1969
2010,NY-605,701.0,518,0.0,183
2010,NY-505,785.0,359,0.0,426
2010,NY-509,60.0,24,0.0,36
2010,NY-503,446.0,309,0.0,137
2010,NJ-515,339.0,231,0.0,108
2010,NJ-504,1915.0,1414,0.0,501
2010,NJ-505,140.0,104,0.0,36
2010,NJ-506,445.0,249,0.0,196
2010,NJ-507,361.0,172,0.0,189
2010,NJ-508,164.0,73,0.0,91
2010,NY-502,37.0,28,0.0,9
2010,NJ-510,128.0,41,0.0,87
2010,NJ-511,349.0,260,0.0,89
2010,NJ-512,134.0,0,0.0,134
2010,NJ-513,217.0,89,0.0,128
2010,NJ-514,561.0,284,0.0,277
2010,NJ-509,297.0,136,20.0,141
2010,NJ-516,80.0,73,0.0,7
2010,NV-500,3064.0,867,25.0,2172
2010,NJ-518,10.0,0,0.0,10
2010,NY-501,297.0,49,0.0,248
2010,NY-500,698.0,462,12.0,224
2010,NV-501,598.0,390,0.0,208
2010,NV-502,309.0,222,0.0,87
2010,NM-501,1728.0,1155,0.0,573
2010,NM-500,964.0,329,0.0,635
2010,NJ-520,107.0,89,0.0,18
2010,NJ-519,93.0,64,0.0,29
2009,WI-503,531.0,282,14.0,235
2009,WA-507,509.0,264,0.0,245
2009,WA-508,803.0,252,0.0,551
2009,WI-500,3663.0,1831,7.0,1825
2009,WI-501,1502.0,724,43.0,735
2009,WI-502,293.0,202,0.0,91
2009,WY-500,739.0,488,0.0,251
2009,WV-500,179.0,134,0.0,45
2009,WV-501,328.0,218,12.0,98
2009,WV-503,421.0,281,0.0,140
2009,WV-508,925.0,565,0.0,360
2009,WA-503,1677.0,360,0.0,1317
2009,WA-504,1498.0,355,0.0,1143
2009,MI-515,177.0,97,0.0,80
2009,WA-502,1274.0,670,0.0,604
2009,KS-503,410.0,302,0.0,108
2009,IL-515,188.0,74,0.0,114
2009,IL-516,197.0,118,7.0,72
2009,IL-517,461.0,320,0.0,141
2009,IL-518,428.0,159,0.0,269
2009,IL-519,239.0,83,0.0,156
2009,IL-520,405.0,252,0.0,153
2009,IN-500,600.0,170,0.0,430
2009,IN-502,4705.0,2666,0.0,2039
2009,IN-503,2303.0,751,25.0,1527
2009,KS-501,235.0,57,0.0,178
2009,KS-502,578.0,359,20.0,199
2009,KS-505,176.0,99,0.0,77
2009,GA-501,3090.0,1686,0.0,1404
2009,KY-500,2506.0,1179,0.0,1327
2009,KY-501,1467.0,904,10.0,553
2009,KY-502,1277.0,485,0.0,792
2009,LA-500,750.0,226,0.0,524
2009,LA-501,253.0,229,0.0,24
2009,LA-502,1054.0,417,10.0,627
2009,LA-503,1325.0,562,15.0,748
2009,LA-504,814.0,205,0.0,609
2009,LA-505,267.0,118,12.0,137
2009,LA-506,244.0,62,0.0,182
2009,LA-507,237.0,96,0.0,141
2009,IL-514,735.0,213,0.0,522
2009,IL-513,241.0,127,0.0,114
2009,IL-512,434.0,243,24.0,167
2009,IL-511,921.0,176,15.0,730
2009,GA-504,490.0,280,0.0,210
2009,GA-505,284.0,222,0.0,62
2009,GA-506,369.0,93,0.0,276
2009,GA-507,886.0,507,0.0,379
2009,GU-500,234.0,93,0.0,141
2009,HI-500,932.0,326,0.0,606
2009,HI-501,3278.0,926,25.0,2327
2009,IA-500,469.0,181,0.0,288
2009,IA-501,2541.0,1002,0.0,1539
2009,IA-502,1278.0,403,0.0,875
2009,ID-500,873.0,487,0.0,386
2009,ID-501,1071.0,419,0.0,652
2009,IL-500,191.0,14,0.0,177
2009,IL-501,557.0,244,0.0,313
2009,IL-502,360.0,106,15.0,239
2009,IL-503,356.0,47,0.0,309
2009,IL-504,244.0,118,0.0,126
2009,IL-505,113.0,32,0.0,81
2009,IL-506,429.0,158,0.0,271
2009,IL-507,573.0,327,0.0,246
2009,IL-508,244.0,142,0.0,102
2009,IL-509,92.0,24,0.0,68
2009,IL-510,5745.0,1825,70.0,3850
2009,LA-508,126.0,73,0.0,53
2009,MA-500,5179.0,3473,6.0,1700
2009,MA-501,1406.0,993,6.0,407
2009,MD-508,265.0,111,0.0,154
2009,MD-510,41.0,22,0.0,19
2009,MD-511,96.0,15,0.0,81
2009,MD-512,241.0,150,0.0,91
2009,MD-513,166.0,103,0.0,63
2009,MD-600,554.0,239,0.0,315
2009,MD-601,635.0,244,40.0,351
2009,ME-500,1499.0,529,0.0,970
2009,ME-501,503.0,134,0.0,369
2009,ME-502,772.0,332,0.0,440
2009,MI-500,2345.0,1096,0.0,1249
2009,MI-501,3243.0,1571,21.0,1651
2009,MI-502,444.0,113,16.0,315
2009,MI-503,239.0,157,0.0,82
2009,MI-504,340.0,144,0.0,196
2009,MI-505,252.0,198,0.0,54
2009,MI-506,896.0,334,0.0,562
2009,MI-507,878.0,441,0.0,437
2009,MI-508,495.0,287,0.0,208
2009,MI-509,306.0,183,0.0,123
2009,WA-501,5389.0,1821,0.0,3568
2009,MI-511,128.0,53,0.0,75
2009,MI-512,276.0,101,0.0,175
2009,MI-513,62.0,21,0.0,41
2009,MD-509,217.0,39,0.0,178
2009,MD-507,133.0,47,0.0,86
2009,MA-502,407.0,266,0.0,141
2009,MD-506,139.0,47,25.0,67
2009,MA-503,393.0,272,0.0,121
2009,MA-504,859.0,494,6.0,359
2009,MA-505,426.0,149,0.0,277
2009,MA-506,1528.0,966,13.0,549
2009,MA-507,197.0,57,0.0,140
